id,document,label
573776,감독이 여자다 보니 기량이 많이 딸리네,0
9056760,또 보고 또 울었다,1
9643549,이런 영화는 하나의 개연성만 없어도 허무하게 만들어 버린다 조디 포스터의 이쁜 모습만 남을 영화,0
6081437,굳굳,1
9907350,스토리도 말이 안 되고 개막장 사랑 이야기도 아니에요 이걸 보고 계신다면 당신의 시간과 돈을 아낀 거예요 후 그래도 본다면 호구,0
4445737,네놈을 살려두기엔 쌀이 아까워 세기의 명대사,1
6969112,평점이 너무 높다 전혀 재미있지 않았다 쓸데없이 말만 많음 이런 유의 영화는 조연들의 뒷받침이 중요한데 조연들의 내용 자체가 전혀 없음 또한 여배우도 별로 매력 없었다 이틀 전에 저스트고 위드 잇의 애니스톤을 보고 이 영화를 봐서 그런가 실망했음,0
5149470,맛깔나는 드라마,1
7696175,시베리아인가 거기 가서 훈련할 때 나오는 개작살,1
9197636,이건 시종일관 질질 왜 제목이 야경꾼 일지냐고 지금 회가 넘어가는데 즉 달이 넘어가는데 앞에서 누군가가 얘기하더니만 이거 부작이냐고 그러다 또 한순간에 모든 걸 후 진짜 지루함의 지존,0
7303814,나이 들수록 이해가 가는 영화,1
6256531,ㅠㅠ 슬픔,1
7860179,장면 개연성도 없고 아역은 연기도 못하고 무슨 추노에 나오는 민폐언년 외국판인 줄 초반만 그럴싸한 저급 영화,0
4813296,이 영화 정말 별로예요 결말이 이상해요,0
8153915,딱히 재미는 없네요 킁,0
9698597,송강호는 정말 연기를 하기 위해 태어났고 그로 인해 우리는 즐거움을 느낀다 역시 송강호는 연기파다,1
9936129,일본 영화 수입 금지 시절에도 비디오테이프로 돌려봤던 불후의 명작 아 그립다,1
7758340,살인을 소재로 한 영화가 이토록 재밌을 줄이야 살인에 대한 감독의 해석이 정말 재치 있다 대 배우님들의 여 년 전 모습도 새롭웠고 ㅋ 정말 유쾌하고 재밌다,1
7983475,누미 라파스 신봉선 닮아서 안 본다,0
6986888,케이블에서 그만 좀 재탕해라,0
220218,멋졌다 정말이지 멋지다는 말 이외엔 할 말이 없다,1
8730958,년에 어떻게 이런 영화가 만들어졌는지 의문 당대 최고의 영화 지금 봐도 퀄에서 결코 떨어지지 않아요,1
7717145,지금 이거 티브이로 돈 내고 보고 있는 내가 한심하다,0
7713083,쓰레기 연예인 재기의 장 그러나,0
5941602,굿 좋아,0
472846,많은 감동을 준 드라마이다,1
9796817,발로 만든 영화 지진 나서 주인공 넘어지는데 뒤로 사람들 유유히 걸어 다니고 있음 발 발연기 발에 나리오 내용도 정말 뭐 같음 ㅋㅋㅋ,0
7049293,적당히 해야지 언제 끝나는 것인가,0
214940,잊을 수 없는 안개 낀 워털루 다리와 마스코트,1
8520381,곤 사토시 감독 년 안타깝게 돌아가셔서 가슴이 먹먹합니다 정말 천재적인 감독인데 암으로 가시다니 ㅠㅠ 이제 와서 다시 봐도 모든 작품이 대작,1
9360766,많은 생각을 하게 됐습니다 예 뼈지고 싶은 맘은 있었지만 과하면 독이겠네요,1
8830133,아 스무 구만 없어지면 별 가줄게,0
10043297,어릴 땐 조폭영화로 알다가 나이가 들수록 이게 인생이구나 하고 뭉클해지는 영화세상을 살아가면 갈수록 와닿는 게 많아지네요 세상은 비정하지만 비정함마저도 따뜻해지는 게 친구라고,1
3398464,영상이 너무나도 멋지다,1
1576800,비디오가 있어서 봤는데 연도인 줄 모를 정도로 잘 만들었습니다 긴장감도 있고,1
4913424,처ㅝ주,1
9182989,년에 만들어진 것치곤 재밌음 영화가 길어서 좀 다듬었으면 소재도 좋고 몰입감도 기대 이상 매끄럽지 못한 부분도 있지만 연기는 둘 다 잘한 듯,1
8189929,철 지난 조폭 코미디와 뼈대 있는 가문의 이야기를 섞었지만 둘 다 지루하다 박정아를 비롯해 배우들은 보기 민망한 연기를 펼치고 기억에 남는 건 하나도 없다,0
8823884,군더더기 없이 잘 진행되는데 재미도 없는 게 문제,0
10052602,심심해서 봤는데 재밌네요 탑 연기 못할 줄 알았는데 배우 포스나 고 잘하군요,1
7728430,고다미 괜찮음,1
1374993,아 지대 짜증 아빠랑 봤는데 민망해 죽는 줄,0
6394494,점은 못 주냐,0
3743025,빠순이 영화 ㅋㅋㅋㅋㅋㅋㅋ 훈훈하고 재밋쎠,1
1699544,최악의 애니메이션 지루하고 재미없고 스토리마저 진부하다,0
6352418,좋은 의도와는 다르게 불쾌한 표현법,0
2211206,줄리아 로버츠 귀여운 연인은 이거보다 년 전 거다,0
10212408,신선하네,0
9751638,예술가로서의 한 사람의 인생과 당시 시대적 상황을 질 느낄 수 있었던 명작,1
10225984,관객 수가 너무 아쉬운 영화 베테랑보다도 더 류승완 감독의 역작이고 더 강한 악역이다,1
5591006,한창 핵 펭귄이 남북 거짓 평화로 전 국민을 속이던 때 만들어진 영화,0
9793236,지금 티브이에서 하는데 못 보겠다,0
9502251,여자애 한 명이 잘 못해서몇명이죽는거야ㅋㅋ답도없다ㅋ,0
8504382,성룡의 헐리웃작 중 단연 최고지 ㅋㅋㅋ,1
2092294,안습,0
4930770,감독의 의도를 전혀 알아차리지 못했다,0
5402666,하나님이 가정을 온전히 만든다 진리의 신분이 만든 영화 눈으로만 보지 말고 마음으로 봐라,1
8198021,편도 나름 흥미진진한데 피운 헤드가 죽은 게 좀 아쉬운 점이랄까,1
9823215,국산 코미디 영화 중에서 난 신라의 달밤이 제일 좋았음 뭔가 푸근하고 따뜻함,1
9569992,최악이다 영화 보다가 잠 오긴 첨임 지루해 둑을 뻔,0
7751180,탄탄한 배우들 될 고 머 하는 건지,0
9467674,영화가 점점 끝을 달려갈수록 몰입도가 더 높아진 영화는 이번이 처음이네요,1
9954533,결국 감독 자신이 하고 싶은 의견을 지존파 핑계 삼아 하려고 한 듯 지존파 살인은 정당화하고 정부 탓이었다는 사회 탓이라는,0
8555924,사실 여부를 떠나 알고 왔던 아더와 너무 매칭이 안 되더라 원탁 기사 중 실제 검술 최고수는 랜슬롯으로 알고 있는데 트리스탄보다 못하고 싸우는 검술은 마치 중국 검술 흉내 낸 거 같은 게 그리고 난 슬롯이 실제는 쌍검이었나 너무 매칭이 안대 하여튼 ㅋ 기니 비어 역도 미스,0
5277723,대한민국 영화 수준의 평균치를 하락시키기에 충분한 급 영상물,0
7917426,점은 없나,0
5767948,재밌는데,1
6237814,재미없다 기대 정말 했는데 완전 못함 실망,0
2334468,종착역 없는 인생의 대유 트레비스는 단지 흘러간다,1
9831680,돈과 시간이 아까운 영화,0
9751497,내러티브는 하나도 없는 예쁜 음악 동영상 취미로 영화 만드는 것은 이걸로 끝나길 잘하는 음악에 올인하길,0
8117850,배우들의 연기는 좋았는데 뭘 말하려는 건지,0
6277438,학위 위조성 범죄자 문제자들만 모아서 영화 찍음 왜그랬으까 제작비 아끼려고 패자부활전 하냐,0
5878347,솔직히,0
9465707,완전 재미있어요 애들도 보기에 알맞은 듯,1
9405373,잔인하기도 하고 무서웠어요ㅠ탑은 멋있더라고요,0
4758250,무섭지도 않고 기분만 나쁘고 쩝,0
3644982,군더더기 없는 깔끔한 그러나 강한 메시지 전달 뜻밖의 참 좋은 영화,1
9724344,이 영화는 최고다 그냥 최고야 그런 줄 알아,1
9040261,그랜드 부다페스트 호텔과 시리즈 같네 캐스팅이 아까워,0
6824144,빨리 감기해서 봤음 투자비는 많이 들었을 것 같은데 영화사 망했네ㅎ,0
10184469,도대체 뭐가 재밌다는 건지 모르겠네요 무슨 아이언맨 시리즈의 개그도 뛰어넘는다 하는데 어디서 웃어야 할지도 모르겠고 내용도 뭔지 뜬금없는 히어로 놀이는 또 뭔지 왜 이렇게 평점이 높은지 모르겠습니다,0
9589406,왜 극을 끌어가는 중심 있는 캐릭터가 있어야 하는지 알게 된 영화 살인마와 대적하는 그리고 사건을 해결하는 인물이 없고 그리고 왜 마지막에 다 탈출 해놓고 나서 잡히고 죽임을 당하는지 이해할 수가 없다 대체 조달환 정유미는 왜 나옴,0
4879638,진 짜 리얼 개 쓰레기 영화 다 보고 나면 정말 찝찝해지는 영화 절대 보지 마,0
9915234,비록 로봇이지만 점차 인간의 감정을 가지고 자신에 대해 고민하면서 결국 인간이 되어 죽는 앤드루의 모습 내가 봤던 영화 중에서도 최고의 감동을 선사한 영화,1
3274253,영구와 땡칠이 시리즈는 레전드 영화다,1
8652917,초등학생 때 친척 형이 비디오로 빌려와서 봤던 기억이 난다 너무 재미없었다 근데 나중에 우연히 다시 보니 재밌더라 그땐 왜 그렇게 재미가 없었을까 년이면 내가 초등학교 학년 때니까 사촌 형이 당시 나름 최신 비디오를 빌려온 거 같다,1
1043813,지루할 만큼 고요하고 서글픈 시선 속에 머문 깊은 성찰과 사색,1
10221467,영화 진짜 보고 펑펑 울었습니다 너무 슬픈 거 같아요 ㅜㅜㅜ,1
1656447,누가 더 혀 짧은가 내기하면 박빙일 것 같다,0
1911721,애 둘 딸린 심은하의 그 눈부신 미모 아름다운 영상 메인 주제가,1
10080984,기 나오겠죠 아직 안 풀린 이야기들이 많은데 극장판은 정말 시간 가는 줄도 모르고 봤네요 역시 깡패,1
9999070,개나 잼 뭔가 스토리도 부족하고 다 이상함 진짜,0
8063353,답 없네 뭐 하는 건지,0
7685723,절망과 슬픔 속에서도 자신을 챙겨야만 하는 삶의 잔인함을 거부한 비참함에 대하여,1
6641262,페이스 허가 같음ㅋㅋㅋㅋㅋ,0
9219254,시간이 흘러도 퇴색되지 않는 맛이 있는 영화,1
9673595,진짜 어마어마한 여운을 주는 멜로 영화에요ㅎ,1
9855049,소피 마르소와의 말 같지도 않은 불륜이 내용 다 망침 물론 실제 역사에는 그런 똥 같은 이야기는 전혀 없었음 주인공 죽을 때 공주는 살이었음 한마디만 약 미국인과 맞서 싸우는 아메리칸 원주민의 자유 투쟁기였으면 절대 아카데미상 못 받았음,0
3877797,훈훈하고 따뜻한 부정을 느낄 수 있었음,1
7679615,잼,1
8888834,전 정말 재미있게 봤습니다,1
9298858,어딘가에서 일어나고 일일 것 같은 느낌이 강하다 우베볼이 이런 영화를 만드는 이유는 누군가 실제로 따라 했으면 하고 바라는 것 같은데 정장 월가 있는 애들이 보면 웃겠지,1
10232830,림프비즈킷의 만 점 개봉 당시 극장에서 봤는데 영화 내내 오우삼 죽이고 싶었던ㅋㅋ,0
8057595,견자단 대박 엽문 시리즈는 계속된다,1
6989907,정말 오월의 멜로는 정말로 보고 보고 또 봐도 계속 보고 싶은 영화 순위 순위다 하 늦은 밤이라 그런지 야릇한 느낌이 들었다,1
3829341,흥미롭게 봤어요 여배우들 이쁘네요 반했음,1
8313164,스토리 액션 그래픽 머 하나 건질 게 없는 망작 그냥 게임으로나 즐기셔,0
9964594,그냥 레전드다 레전드,1
10107265,평론가 명치를 겁나 때리고 싶다 정말 이 영화 재미없을 거라 생각했는데 재미도 있고 내 인생에 도움이 가장 큰 영화입니다 본인이 깨닫고 싶으면 꼭 보세요 인생을 바꿔줄 겁니다,1
9753915,키아누 리브스 최고의 액션 영화,1
7778515,소재가 아름다운 영화 다소 아쉬운 부분들이 있는 이유는 이 영화는 영화스러운 극적 로맨스보단 좀 더 사실적으로 한 남자의 마음과 시선을 말하고 싶었기 때문 아닐까,1
3562504,영화평론가는 아니지만 좋았다 한번 보고 마는 영화가 아닌 울림이 있는 영화,1
5523522,역시 효는 역시 재밌다ㅋㅋㅋ 재탕 중,1
7448331,대강,1
8939261,간첩 색 휘돌 애쓴다 밥은 먹고 다니냐,0
7857671,좀 검증된 애들 좀 출현시켜라 이탈리아 특집 장난하냐,0
142324,아 정말 짜증 나네 절대 보지 말걸 욕 나옴,0
5427136,슬프다 ㅠㅠ,1
2331482,최악의 환경 속에서 이런 만화라도 만든 사람들에게 경의를 보낸다,1
8648758,여운이 엄청 길게 남는 영화 이이경을 사랑하게 하는 영화,1
4779812,이딴 게 한국 영화라니,0
8497657,짜가인가 이게 뭐야 뭔,0
9456842,굿 자 이상 가나다라,1
8665016,최고다ᄒ 혼자 자식 키우며 살아온 엄마 그의 아들 힘들게 살아오면서 서로 예민해지고 날카로워질 때도 있었지만 결국 가족ㅎ 아빠라는 사람도 생각보다 최악이 아니고 여자는 확실히 요구하면 도와준다는 그 말이 왠지 짠하게 와닿는다ㅎ 나 혼자 괜히 끙끙거리지 말자ㅡ이런 단순한 생각이 든다,1
8896748,도 별로고 전개도 별로고 연기도 별로고 한마디로 재미없다,0
3107684,번지수 잃고 갈팡질팡,0
5549220,너무 사랑스럽고 감동적인 영화 정말 좋았어요,1
7538996,최고의 영화,1
9113253,년 전 영활 다시 보니 공효진 코 평수 줄이고 콧대 높였네 정말 못생겼어 ㅎㅎ호 권상우는 화산고 때 왼쪽 팔자 심하더니 지금 사라지고 더 잘생겨졌고 장혁은 멋지게 늙었네 ㅋㅋㅋ 다시 보니 웃겨,1
5025054,말랑말랑,0
7648726,공부 열심히 합시다 공부 안 하면 저런 인생 삽니다,1
7084152,그냥 최고다,1
8937659,전쟁 이후의 아픔을 잘 그린 영화 마지막 장면이 압권 유대인 줄 알아 더럽게 여기나 도움이 필요하니 동행했던 토마스에게 더러운 유태인이라고 말한 장면 그러나 유대인인척한 사실 유대인 가족사진을 보면서 미묘한 감정들을 사슴 인형을 밟아까며 대변한다므찐영화,1
10147064,오랜만에 동화 다운 동화를 본 기분이다,1
10001967,감사합니다 정말로 감사합니다,1
4655750,그냥 둘 다 변태,0
6167275,샤넬의 인생과 성공이 아니라 샤넬과 그의 남자들,0
4877829,영화가 내용이 없다,0
9601176,십수 년의 세월을 찰나의 순간처럼 찰나의 순간을 영원한 기억으로 남기는 시간의 상대성 이론에 관하여,1
8216491,니노의 이중인격 연기 두근거리네요,1
10242465,보다가 울컥 핫 영화 재미도 있고 먼가 감동적임,1
3231034,열정만으로 돌진하고 싶게 만드는 영화,1
9248386,연기력에서 유혹하지 못한다,0
5483898,난감하다 재미도 없고 세상을 깜짝 놀라게 하는 센세이션도 없다,0
6302401,아무리 노력했어도 차이나타운을 대놓고 베낀 것은 용서가 안 됨,0
9200443,신화 파이팅 에릭 파이팅 모두 힘내요,1
7654525,엔딩이 너무 슬퍼요,1
3960206,영화관에 가서 보면 더 좋았을 건 어린 시절로 돌아간 느낌이 들어 만감이,1
7561877,정말 최고였어요 ㅠㅠ 이민정 씨와 신하균 씨 연기 너무 좋았어요,1
8781402,몇 안 되는 재밌게 본 영화,1
8825291,교양시간에 보고 좀 충격 먹은 영화 마지막에 너무 슬펐다 빨갱이라 소리 지르던 문초가 갑자기 다른 단어를 말한 건 선생님에 대한 그리움 미안함 슬픔이었을까 몬 초가 마지막에 좀 울먹인 거 같기도 하고,1
1033103,잘 봤습니다,1
3379092,안 무서워 귀신이 아기라 그런 건지 그냥 깜놀하기만할뿐이야,0
5785985,뭐 하자는 건 쥐 모든 것이 다 어설프고,0
5842441,배우들의 따뜻한 연기도 일상의 힘겨움을 그리는 현실감도 다 좋았어요,1
3249844,남자배우들 정말 미스 캐스팅 연기력 안습 조은숙 김유미 연기 땜에 참고 봤다,0
9853892,차 세계대전 피고 진 청춘들 무기와 기술력은 세기 전쟁을 일으킨 정치인들과 전쟁을 지휘하는 고위 장교들의 생각은 세기,1
5414569,책과는 분명히 다른 시선 괜찮네요,1
5059623,내가 이거 왜 봤지 싶은데 한예슬이랑 김태희 나와서 본 듯 적월도 개 선생님 ㅋㅋ,1
9762198,솔직히 점 때가 뭐냐 약간 더러운 장면만 빼면 정도다,1
9808764,와 이 연서님 신인답지 않은 연기력 잘 봤습니다 다음 작품에서 또 뵙길 바랍니다,1
10018872,반전이 전부가 아닌 영화 몇 번을 봐도 또 보고 싶은 영화,1
7871532,피해자만 있고 피의자는 없는,1
9488543,개답 답 먼 주인공이 제 혼자 복수도 못함 주변에서 해주길 바라는 민폐녀 아직도 끌려다니고ㅡㅡ,0
7360385,신선한 소재 화끈한 액션 스피디한 전개,1
10131631,이 영화의 박자는 디테일이었다 정말 시가전의 퀄리티는 완벽했고 남자의 사랑에 대한 묘사 작중에 한석규는 누군가를 사랑하는 마음은 정말 디테일이 대단했다 마지막 얘기의 완급조절이 완벽했다 이 영화가 정말 멋졌다,1
9342020,탕웨이 찡 그녀 만으로도 점주기에 충분하다,1
5351337,감동적인 영화다,1
5686145,당시 대박 쳤던 영화 괜찮다,1
8392466,억지스러운 시나리오 지루한 전개 편 보다 못한 구성 등 편은 안 나오는 게 나았다망작배우들이 영화 보는 눈이 없어서 안타깝다,0
3398398,ㅋㅋㅋㅋㅋㅋㅋㅋ 반도 안 되는 영화,0
2504572,이 영화가 평점이 높은 이유를 모르겠어ㅡㅡ,0
1747519,평생 기억할만한 영화 정상적인 소재는 아니지만,1
9972054,요즘 상황 보고 이 영화가 생각났다,1
10226361,많을 것을 생각하게 만드는 영화입니다 마지막에 사람들이 짐승으로 보이고 아수라가 사람 같아 보였습니다,1
6150881,진짜 재미없는 영화 공통점 스포츠 영화 군대 영화자막 나오는 영화,0
3800651,로버트 드 니로의 광기의 복수 연기를 만끽할 수 있는 수작 서스펜스 스릴러물,1
8705316,감동 감동 감동의 도가니탕,1
8164006,세계 어디서나 정치 경제 문화 사회 전반에 걸쳐 변화가 절실한 상황이지만 변화를 가져올 방법이 없다는 게 함정인 것 같다,1
501464,귀여운 벤지 똑똑한 벤지 예쁘고 귀여운 친구 압삘럽 ㅎ,1
2163194,당시 개봉날 보고 울면서 나왔다 돈아까워서ㅋㅋ,0
10242398,정말 최고의 영화,1
9733856,잔잔하게 숨 막히는 영화 연출이 대단하다 곳곳에 숨어있는 복선 치밀하다 싶을 정도로 섬세한 감정 표현 거기에 김영애의 연기까지,1
9990660,시나리오 연출 연기 어느 것 하나 갖추지 못한 시간이 너무 아까운 억지 싸구려 중국 신파 경극,0
10055131,거부하는 몸짓으로 저 하늘을,1
7086350,그만 빙빙 돌리고 밝혀지게 하면 안 되나요 보려다 아직도 질질 끌어 짜증 나 안 봄 여기서 또 사고 터져 또 질질 끌면 진짜 짜증 날 듯 빨리빨리 밝혀질 건 밝혀지면서 반전이 있든지 작가님 이 드라마 사랑하고 재밌는데 너무 끌어 짜증 나요,0
9849333,졸면서 봤다 왜 이리 평정이 높은 겨 내용도 별거 없고 아오 감수성 영화냐 이거,0
2626505,기대하지 않았던 영화의 아름다움이 밀려온다 꽤 괜찮다 알던 영화,1
6237908,진짜 한 번만 더 이런 영화 상영하면 용서하지 않는다지 금 영화 보면서 카톡하고 있음 아놔 진짜,0
9484080,살아는 있지만 생동감을 잃은 박물관,0
9578706,노땅들의 한심한 추억 미화,0
4996289,어릴 적에 눈물 흘리며 웃던 기억에 간신히 찾아 다시 봤네요,1
1109987,인종차별과 유괴라는 두 주제의 불협화음,0
7551529,고명환이 연기가 저냐 아니면 돈이 없어 쓴 거냐 후자라면 볼 가치가 없는 영화,0
5080819,속편에서는 주인공이 전작처럼 앨빈의 밴드였으면 좋았을 것 같다 캐릭터 추가로 더 이상 해진 듯,0
156982,혼자 보긴 너무 아깝다 년 올해의 영화,1
8082654,마지막 결투씬 최고 ㅋㅋ 폭풍눈물에 팝핀현준 할아버지 ㅋㅋㅋ,1
9659875,ㄵ 점대,0
9215986,좋아 상술 최고 아니 선 게 술 최고,1
9076407,쓰레기 함부로 버리지 맙시다,1
9265375,글쎄 나와는 안 맞는 성향의 영화 중 하나는 들을 만함,0
3978509,즐,0
9293103,막장도 재미가 있어야 보지 재미도 없고 짜증만 난 남녀 주인공이 어울리면 참고 보겠는데 진짜 안 어울리고 웬만하면 다 재밌게 보는데 진짜 내가 본 것 중 제일 최악이었음 아무튼 주인공들부터 시작해서 성격 개 이상함 조기종영이 답이다,0
7931340,줄리 델피는 나이가 들수록 멋지다,1
3382430,내가 본 일드 중 최고,1
9880437,역시 명작은 명작이다,1
10153465,글쎄요 뭐랄까 영화 제목을 잘못 보고 착각한 내 잘못이랄까,0
10049872,그냥 기독교 영화네요 좀 더 깊이 있는 내용을 기대했는데 실망입니다 영화도 뭔가 엉성해요,0
9427493,그냥 책으로 읽는 게 더 절절하게 다가온다 영화는 내용을 너무 비약하고 삭제해서 행간을 잃어버렸다 책에서 꽉 찼었던 느낌과 반대로 모든 것이 엉성하다,0
6629097,너무나 감동적인 영화,1
9995177,스킨헤드 형님들이 이 영화를 싫어합니다,0
9600841,자동차 마니아인 나의 평점은 점 이하 속았다 아오,0
9244416,나 이거 보고 인형 절대 안 삽,1
6159178,정체성은 사치인가,0
10059230,나이 먹은 아저씨들이 일진 놀이하는 영화 개 역겹다 알 바 풀었냐 현실감 게 진짜 개제로,0
9988541,남극은 왔는데 그만 길을 잃었다 오르지 못할 곳은 오르는 것이 아니다,0
7790870,재밌음 귀엽고 신남,1
8130040,포스터는 진심 개쩐다 엑소시스트를 능가하는 공포물 같지만 실상은 처키보다 못한 영화,0
5398829,시청률은 개뿔 존나 재미없어 이제 보니 가 사극 너무 못 만드네,0
7141862,요즘 재방 보는데 너무 재밌는데 왜 시청률은 저조했을까 싶네요 둘 다 귀요미,1
8605792,연출 연기 영상이 아름다운 영화입니다 저예산영화인 관계로 스펙터클은 부족하지만 한국 영화계에 새로운 바람 희망 다크호스가 될 것임을 믿습니다 많은 응원 부탁드리고 벌써부터 일찍 관람해주신 분들 진심으로 감사합니다,1
8852339,평점이 왜 이렇게 낮 지난 이거 또 다운로드하고 있다 번체 정말 잼 있던데 끝에 견자단하고 대빵하고 싸울 땐 정말 가슴이 뜨거워졌다 난 정말로 재밌게 봤다 최근 댓글이니 내가 알 바 아닌 줄은 알 거다,1
5924043,이게 어떻게 평점이 낮을 수가 있지,1
10095254,블랙코미디 조롱 대상이 우린데 기분 더러워서 점수 주겠냐 성기 노출 등으로 어 그로 나 끌고서는 ㅉㅉ,0
7545407,촌 동네 조폭 삼류영화 가끔씩 툭툭 들이미는 유머도 영 생뚱맞고 촌스럽기까지 하다,0
1028779,점 만들기,1
5947102,스타뎀 형님의 얼굴에 먹칠을 한 영화,0
29672,할 남자 몸매 보면 기분 좋나,0
8673629,안 봐도 별점 한 개 주고 싶은 류 영화 같다 ㅋㅋ심형래 아저씨와 동급 감독인 듯 ㅋㅋㅋ,0
9922565,정말 완벽했다 최고의 영화 중에 꼽히는 영화,1
9869002,조잡하고 유치한 저예산 류 급 영화다 스토리에 깊이감도 없고 전체적으로 루스하다,0
8622080,진짜 뭐냐 민국이나 지아는 더빙 더 이상시키면 안 되겠네 더빙이 얼마나 중요한데 이런 애들을 시켜 데뷔도 안 한 애들을 연예인 이해도 뭐라고 하는 판에,0
8954713,그냥 재미가 없어요ㅠㅠ,0
1998203,쇼를 해라 쇼,0
4355661,중심이 약하니 언저리 가지고 무리한 승부수를 띄운다,0
247380,주연배우들의 이름만 기억에 남,0
9149689,그냥 안 보는 게 이득,0
8931143,키기 키기 키기 키기 키기,0
5364316,박얘쁜 빠수니 죄다 없어져 버려,0
9915858,진짜 짜증 나는 영화,0
9985367,불은 잘 보이지도 않고 사람 죽어나갈 때는 엄청난 웅장한 음악만 나오고 전혀 마음에 와닿지 않는 설정들,0
6438587,망작,0
9678213,상당히 재밌게 봤습니다,1
4602811,내 코끼리 내 놔가 더 재밌음ㅋ,1
586485,코믹은 코믹으로 봐라 패러디하고 카메오들 보는 재미도 있다,1
10101756,유치 짬뽕이네 딱 초등 학년 영화다 초등학교 자녀 있는 가족분께 추천함,0
9425646,후속 지금이라도 나와라 한국 애니 좀 살려보자,1
4376802,를 통해 봤는데 정말 재밌게 잘 봤어요 요 근래 본 영화 중 최고인 듯,1
7806661,기대 않고 봤는데 찰지게 만든 토종 누아르네 흥미진진하다,1
6238614,성인영화를 가족영화로 만들려 하는 멍청한 자막 제작자가 마음에 안 들어서 점,0
720113,일본인 특유의 어색한 연기 여주인공 연기 너무 못해,0
7674213,전반적으로 무거운 느낌의 영화네 요가 비의 향과 맛처럼 씁쓸함이 느껴집니다 장윤현 감독님께서 커피 부분에 관해 신경을 쓰시다 보니 연출 부분에 있어서 좀 미흡하지 않았나 싶고 배우들 연기력은 괜찮았습니다,1
9719704,전작보다 재밌다 배우 내용 모두 세련됨,1
8679307,진지하고 무거운 소재를 경쾌하고 재미있게 만들었다,1
6148658,유럽 작품상 탈만한 유럽에 중요한 얘기 또한 픽션,1
4550608,풍성 정은 어떻게 된 거지 ᄏᄏᄏ과도한 압축으로 개연성 없지만 배우들이 호화로워서,1
9353256,이 영화 구성 좋다는 분들 ㅋㅋ아마 친구랑 같이 영화 보고 님들이 영화 좋다고 재밌다 하면 같이 본 친구들은 이해하지 못할 겁니다 ㅋㅋ진짜 최악 최저 스토리 주인공 행동 개연성 없음 캐릭터 간의 이해관계 최악 ㅋㅋㅋ갘ㅋㅋ이렇게 허접하게 표현된 영화 간만이라는ᄏ,0
6082274,이젠 그만 보고 싶은 막돼먹은 스토리텔링,0
8935552,말이 필요 없다 로맨스 싫어하는 내가 봤을 때 기절할 것 같았어 ㅜㅜㅜㅜ,1
10257700,제 취향적이고 우울한 마음을 완전히 날려버리고 슬픈 내용을 본 뒤 마음을 정화시켜주네요,1
9437693,영상미가 역시 최고네요,1
6825866,끙,0
9326219,역시 한국 영화는 보지 말아야 돼,0
455825,괜찮은 영화,1
208558,요즘 재밌음,1
10038451,소재는 참 좋아서 삼 점 준다 제작된 영화는 공포도 스릴러도 아닌 본분을 잊은 드라마 아닌 드라마 같은 느낌이다 연기 연출은 괜찮았다 다만 시작부터 끝까지 지루할 뿐이다 또 어떤 장면들은 살짝 유치했다,0
8411258,남자인데 보는 내내 울었다 딸 낳으면 잘해줘야지,1
9566485,안타까울 뿐 안타까울 뿐,0
6027897,영웅은 사람들이 원하기 때문에 만들어지는 또 다른 희생자다,1
6361907,그냥 평작 욕까진 안 나오고,0
10149061,극장 가서 안본 내 머리를 깨버리고 싶네요 제 인생 최고의 영홥니다 키이라 작품 중에서도 최고일 듯 알럽 키이라,1
1135339,중고생들의 마마 추어 포르노,0
9134639,비디오 물이냐 동시상 영물이냐 넌 정체가 모냐,0
8759753,이건 말로 설명할 수 없는 유치함이다 진짜 필름이 아깝다,0
5658983,이승연의 강렬함이 묻어나는 영화 그러나 홍경인은 너무 불쌍하게 나옴,1
2955927,드릴 브라에서 뿜었다,0
8821260,부족한 영화가 아닌 부족한 영화 감동이 있다길래 참고 끝까지 다 봤는데 진심으로 이렇게 재미없다고 느끼는 건 처음,0
